generator,mode,rho,n,feature_idx,label,feat_type,is_true_pair,S_dir,lynn_metric
interaction,half_normal,0.5,58,28,x_28,LINEAR,False,0.3799402117729187,0.3780931245773034
interaction,half_normal,0.5,59,391,x_14*x_31*,PRODUCT,True,0.37808623909950256,0.38112780823730097
interaction,half_normal,0.5,60,22,x_22,LINEAR,False,0.37626633048057556,0.38410673399372547
interaction,half_normal,0.5,61,382,x_14*x_22*,PRODUCT,True,0.37342265248298645,0.3887614213455499
interaction,half_normal,0.5,62,4,x_4,LINEAR,False,0.37170931696891785,0.3915659024272786
interaction,half_normal,0.5,63,118,x_2*x_28*,PRODUCT,True,0.3700105845928192,0.39434648029575203
interaction,half_normal,0.5,64,503,x_24*x_28*,PRODUCT,True,0.36831846833229065,0.3971162285451587
interaction,half_normal,0.5,65,150,x_4*x_5*,PRODUCT,True,0.3667061924934387,0.3997552896347472
interaction,half_normal,0.5,66,184,x_5*x_13*,PRODUCT,True,0.36453142762184143,0.40331506347327545
interaction,half_normal,0.5,67,103,x_2*x_13*,PRODUCT,True,0.36134687066078186,0.40852772011737354
interaction,half_normal,0.5,68,183,x_5*x_12*,PRODUCT,True,0.35962769389152527,0.41134176248440435
interaction,half_normal,0.5,69,37,x_0*x_6*,PRODUCT,True,0.3580017387866974,0.4140032145431442
interaction,half_normal,0.5,70,49,x_0*x_18*,PRODUCT,True,0.35578057169914246,0.4176389420613429
interaction,half_normal,0.5,71,208,x_6*x_12*,PRODUCT,True,0.35328951478004456,0.4217164399861537
interaction,half_normal,0.5,72,13,x_13,LINEAR,False,0.3517855405807495,0.42417822704111
interaction,half_normal,0.5,73,209,x_6*x_13*,PRODUCT,True,0.34851956367492676,0.42952415629462337
interaction,half_normal,0.5,74,365,x_13*x_22*,PRODUCT,True,0.34611639380455017,0.43345779590129163
interaction,half_normal,0.5,75,212,x_6*x_16*,PRODUCT,True,0.3441126048564911,0.4367377070164614
interaction,half_normal,0.5,76,11,x_11,LINEAR,False,0.3424150049686432,0.4395164311663558
interaction,half_normal,0.5,77,332,x_11*x_26*,PRODUCT,True,0.3380073308944702,0.44673115265782265
interaction,half_normal,0.5,78,207,x_6*x_11*,PRODUCT,True,0.3349594175815582,0.45172014352074624
interaction,half_normal,0.5,79,331,x_11*x_25*,PRODUCT,True,0.33318597078323364,0.4546230180333646
interaction,half_normal,0.5,80,322,x_11*x_16*,PRODUCT,True,0.33119624853134155,0.45787990401250067
interaction,half_normal,0.5,81,196,x_5*x_25*,PRODUCT,True,0.3293752670288086,0.4608605859233684
interaction,half_normal,0.5,82,416,x_16*x_25*,PRODUCT,True,0.3275357186794281,0.4638716590625179
interaction,half_normal,0.5,83,406,x_15*x_30*,PRODUCT,True,0.3259601593017578,0.46645062064449305
interaction,half_normal,0.5,84,273,x_8*x_30*,PRODUCT,True,0.32157763838768005,0.47362417007067936
interaction,half_normal,0.5,85,30,x_30,LINEAR,False,0.31914275884628296,0.4776097137975591
interaction,half_normal,0.5,86,295,x_9*x_30*,PRODUCT,True,0.31539618968963623,0.4837423026775111
interaction,half_normal,0.5,87,448,x_18*x_30*,PRODUCT,True,0.31281578540802,0.4879660492417901
interaction,half_normal,0.5,88,290,x_9*x_25*,PRODUCT,True,0.3104819655418396,0.4917861729765296
interaction,half_normal,0.5,89,271,x_8*x_28*,PRODUCT,True,0.30818548798561096,0.4955451727802305
interaction,half_normal,0.5,90,20,x_20,LINEAR,False,0.3061259388923645,0.49891635514438126
interaction,half_normal,0.5,91,263,x_8*x_20*,PRODUCT,True,0.30125823616981506,0.5068840766354579
interaction,half_normal,0.5,92,51,x_0*x_20*,PRODUCT,True,0.2982894778251648,0.5117435023261241
interaction,half_normal,0.5,93,35,x_0*x_4*,PRODUCT,True,0.29612448811531067,0.5152872756463917
interaction,half_normal,0.5,94,31,x_31,LINEAR,False,0.294018030166626,0.5187352409853665
interaction,half_normal,0.5,95,187,x_5*x_16*,PRODUCT,True,0.2919922471046448,0.5220511532666229
interaction,half_normal,0.5,96,180,x_5*x_9*,PRODUCT,True,0.28973591327667236,0.5257444436249057
interaction,half_normal,0.5,97,355,x_12*x_30*,PRODUCT,True,0.28766337037086487,0.5291368949706469
interaction,half_normal,0.5,98,462,x_20*x_21*,PRODUCT,True,0.2857609987258911,0.532250800708862
interaction,half_normal,0.5,99,286,x_9*x_21*,PRODUCT,True,0.28130897879600525,0.5395381099173163
interaction,half_normal,0.5,100,306,x_10*x_20*,PRODUCT,True,0.27848491072654724,0.5441606986684837
interaction,half_normal,0.5,101,439,x_18*x_21*,PRODUCT,True,0.2760125696659088,0.5482075614546734
interaction,half_normal,0.5,102,264,x_8*x_21*,PRODUCT,True,0.27274447679519653,0.5535569542350055
interaction,half_normal,0.5,103,482,x_21*x_31*,PRODUCT,True,0.2702130079269409,0.5577006006438452
interaction,half_normal,0.5,104,21,x_21,LINEAR,False,0.2668321430683136,0.5632345847689896
interaction,half_normal,0.5,105,473,x_21*x_22*,PRODUCT,True,0.2637091279029846,0.5683465064429404
interaction,half_normal,0.5,106,217,x_6*x_21*,PRODUCT,True,0.2613813877105713,0.5721566786358349
interaction,half_normal,0.5,107,466,x_20*x_25*,PRODUCT,True,0.2591722905635834,0.5757726494165469
interaction,half_normal,0.5,108,73,x_1*x_12*,PRODUCT,True,0.2569747567176819,0.5793696927549263
interaction,half_normal,0.5,109,77,x_1*x_16*,PRODUCT,True,0.2518824636936188,0.5877050359094558
interaction,half_normal,0.5,110,84,x_1*x_23*,PRODUCT,True,0.24941730499267578,0.5917401422172894
interaction,half_normal,0.5,111,71,x_1*x_10*,PRODUCT,True,0.24561171233654022,0.5979693439826539
interaction,half_normal,0.5,112,91,x_1*x_30*,PRODUCT,True,0.24270401895046234,0.6027288152162588
interaction,half_normal,0.5,113,46,x_0*x_15*,PRODUCT,True,0.24022765457630157,0.6067822635816107
interaction,half_normal,0.5,114,57,x_0*x_26*,PRODUCT,True,0.23753225803375244,0.6111942357547581
interaction,half_normal,0.5,115,359,x_13*x_16*,PRODUCT,True,0.23517319560050964,0.6150556779009818
interaction,half_normal,0.5,116,17,x_17,LINEAR,False,0.23314276337623596,0.6183792001848255
interaction,half_normal,0.5,117,131,x_3*x_13*,PRODUCT,True,0.23103630542755127,0.6218271655238004
interaction,half_normal,0.5,118,135,x_3*x_17*,PRODUCT,True,0.22190412878990173,0.6367752106702383
interaction,half_normal,0.5,119,34,x_0*x_3*,PRODUCT,True,0.21932648122310638,0.6409944448932394
interaction,half_normal,0.5,120,124,x_3*x_6*,PRODUCT,True,0.214396134018898,0.6490647062909745
interaction,exponential,0.5,1,267,x_8*x_24*,PRODUCT,True,0.49670925736427307,0.1880537957571141
interaction,exponential,0.5,2,498,x_23*x_30,PRODUCT,False,0.46691861748695374,0.23675109022412072
interaction,exponential,0.5,3,463,x_20*x_22,PRODUCT,False,0.45425835251808167,0.2574462029762597
interaction,exponential,0.5,4,332,x_11*x_26*,PRODUCT,True,0.44704338908195496,0.26924014900980037
interaction,exponential,0.5,5,300,x_10*x_14,PRODUCT,False,0.437773734331131,0.28439279792460376
interaction,exponential,0.5,6,106,x_2*x_16*,PRODUCT,True,0.4297628104686737,0.2974878613367817
interaction,exponential,0.5,7,163,x_4*x_18,PRODUCT,False,0.4262098968029022,0.3032956346410956
interaction,exponential,0.5,8,339,x_12*x_14*,PRODUCT,True,0.4229263961315155,0.3086630117681263
interaction,exponential,0.5,9,209,x_6*x_13*,PRODUCT,True,0.420023649930954,0.31340798828000543
interaction,exponential,0.5,10,288,x_9*x_23*,PRODUCT,True,0.4174919128417969,0.31754649443668553
interaction,exponential,0.5,11,482,x_21*x_31*,PRODUCT,True,0.4148784577846527,0.3218185809382894
interaction,exponential,0.5,12,429,x_17*x_24*,PRODUCT,True,0.41249045729637146,0.3257221279397663
interaction,exponential,0.5,13,24,x_24,LINEAR,False,0.4093940556049347,0.33078366356226335
interaction,exponential,0.5,14,17,x_17,LINEAR,False,0.4044661521911621,0.33883906501163447
interaction,exponential,0.5,15,271,x_8*x_28*,PRODUCT,True,0.40213218331336975,0.34265428919569824
interaction,exponential,0.5,16,305,x_10*x_19*,PRODUCT,True,0.4000242054462433,0.34610009698459177
interaction,exponential,0.5,17,73,x_1*x_12*,PRODUCT,True,0.3976120352745056,0.3500431529794068
interaction,exponential,0.5,18,46,x_0*x_15*,PRODUCT,True,0.39548686146736145,0.3535170701260761
interaction,exponential,0.5,19,273,x_8*x_30*,PRODUCT,True,0.39364638924598694,0.35652559958672914
interaction,exponential,0.5,20,8,x_8,LINEAR,False,0.39058616757392883,0.3615279935101972
interaction,exponential,0.5,21,30,x_30,LINEAR,False,0.38769882917404175,0.36624778364777816
interaction,exponential,0.5,22,14,x_14,LINEAR,False,0.38601815700531006,0.36899509581832135
interaction,exponential,0.5,23,386,x_14*x_26*,PRODUCT,True,0.3831794559955597,0.3736353808053131
interaction,exponential,0.5,24,431,x_17*x_26*,PRODUCT,True,0.3791055381298065,0.3802948140622007
interaction,exponential,0.5,25,377,x_14*x_17*,PRODUCT,True,0.3766894042491913,0.3842443493370576
interaction,exponential,0.5,26,26,x_26,LINEAR,False,0.3747195601463318,0.38746435665231094
interaction,exponential,0.5,27,259,x_8*x_16*,PRODUCT,True,0.3729442358016968,0.3903663920815988
interaction,exponential,0.5,28,16,x_16,LINEAR,False,0.3698759973049164,0.39538189071432456
interaction,exponential,0.5,29,257,x_8*x_14*,PRODUCT,True,0.36727944016456604,0.3996263550220656
interaction,exponential,0.5,30,416,x_16*x_25*,PRODUCT,True,0.36543506383895874,0.40264126632997793
interaction,exponential,0.5,31,128,x_3*x_10*,PRODUCT,True,0.3639841377735138,0.4050130238400481
interaction,exponential,0.5,32,135,x_3*x_17*,PRODUCT,True,0.36217695474624634,0.4079671370916275
interaction,exponential,0.5,33,10,x_10,LINEAR,False,0.3595800995826721,0.4122120885632815
interaction,exponential,0.5,34,303,x_10*x_17*,PRODUCT,True,0.35759100317955017,0.4154635666673097
interaction,exponential,0.5,35,11,x_11,LINEAR,False,0.3559802770614624,0.4180965414674897
interaction,exponential,0.5,36,330,x_11*x_24,PRODUCT,False,0.35376736521720886,0.4217138796701238
interaction,exponential,0.5,37,263,x_8*x_20*,PRODUCT,True,0.3522176742553711,0.4242470833009369
interaction,exponential,0.5,38,20,x_20,LINEAR,False,0.3492160141468048,0.4291537495155155
interaction,exponential,0.5,39,471,x_20*x_30*,PRODUCT,True,0.3468586504459381,0.4330072160667438
interaction,exponential,0.5,40,167,x_4*x_22*,PRODUCT,True,0.3451191186904907,0.4358507431100895
interaction,exponential,0.5,41,444,x_18*x_26*,PRODUCT,True,0.3417556881904602,0.4413487775985664
interaction,exponential,0.5,42,71,x_1*x_10*,PRODUCT,True,0.34013429284095764,0.44399919286682904
interaction,exponential,0.5,43,350,x_12*x_25*,PRODUCT,True,0.3380867540836334,0.44734620381418166
interaction,exponential,0.5,44,331,x_11*x_25*,PRODUCT,True,0.33647334575653076,0.44998356308957793
interaction,exponential,0.5,45,510,x_25*x_29*,PRODUCT,True,0.33492615818977356,0.45251267454352256
interaction,exponential,0.5,46,515,x_26*x_29*,PRODUCT,True,0.3332005739212036,0.45533340231574343
interaction,exponential,0.5,47,466,x_20*x_25*,PRODUCT,True,0.33165109157562256,0.45786626493181753
interaction,exponential,0.5,48,124,x_3*x_6*,PRODUCT,True,0.3301800787448883,0.46027085728961875
interaction,exponential,0.5,49,207,x_6*x_11*,PRODUCT,True,0.3284299969673157,0.46313162993548196
interaction,exponential,0.5,50,356,x_12*x_31*,PRODUCT,True,0.3270379304885864,0.46540717257274966
interaction,exponential,0.5,51,391,x_14*x_31*,PRODUCT,True,0.32487136125564575,0.46894875678692405
interaction,exponential,0.5,52,84,x_1*x_23*,PRODUCT,True,0.32319170236587524,0.4716944126001633
interaction,exponential,0.5,53,23,x_23,LINEAR,False,0.3208819329738617,0.4754700790744977
interaction,exponential,0.5,54,168,x_4*x_23*,PRODUCT,True,0.31933319568634033,0.4780017237807895
interaction,exponential,0.5,55,94,x_2*x_4*,PRODUCT,True,0.3173227310180664,0.4812881315373743
interaction,exponential,0.5,56,114,x_2*x_24*,PRODUCT,True,0.31449171900749207,0.48591584769541263
interaction,exponential,0.5,57,77,x_1*x_16*,PRODUCT,True,0.31302523612976074,0.48831303516173746
interaction,exponential,0.5,58,208,x_6*x_12*,PRODUCT,True,0.31143519282341003,0.4909122007863605
interaction,exponential,0.5,59,233,x_7*x_13*,PRODUCT,True,0.3100073039531708,0.49324630052596163
interaction,exponential,0.5,60,122,x_3*x_4*,PRODUCT,True,0.3086501955986023,0.49546469883624333
interaction,exponential,0.5,61,4,x_4,LINEAR,False,0.30726441740989685,0.49772996231494837
interaction,exponential,0.5,62,264,x_8*x_21*,PRODUCT,True,0.3059261441230774,0.4999175718659333
interaction,exponential,0.5,63,462,x_20*x_21*,PRODUCT,True,0.30383867025375366,0.5033298627776177
interaction,exponential,0.5,64,422,x_16*x_31*,PRODUCT,True,0.30221083760261536,0.5059908007863995
interaction,exponential,0.5,65,503,x_24*x_28*,PRODUCT,True,0.30060455203056335,0.5086165168442769
interaction,exponential,0.5,66,446,x_18*x_28*,PRODUCT,True,0.29886484146118164,0.5114603361859703
interaction,exponential,0.5,67,441,x_18*x_23*,PRODUCT,True,0.2971200942993164,0.5143123885977922
interaction,exponential,0.5,68,458,x_19*x_28*,PRODUCT,True,0.2954319715499878,0.5170718798661585
interaction,exponential,0.5,69,12,x_12,LINEAR,False,0.293868750333786,0.5196272007386185
interaction,exponential,0.5,70,341,x_12*x_16*,PRODUCT,True,0.29209643602371216,0.5225243158123858
interaction,exponential,0.5,71,306,x_10*x_20*,PRODUCT,True,0.2904929220676422,0.525145501245873
interaction,exponential,0.5,72,217,x_6*x_21*,PRODUCT,True,0.28872740268707275,0.5280315089824257
interaction,exponential,0.5,73,215,x_6*x_19*,PRODUCT,True,0.28692275285720825,0.5309814813407452
interaction,exponential,0.5,74,91,x_1*x_30*,PRODUCT,True,0.28523677587509155,0.5337374650289385
interaction,exponential,0.5,75,118,x_2*x_28*,PRODUCT,True,0.2835880517959595,0.5364325532280163
interaction,exponential,0.5,76,355,x_12*x_30*,PRODUCT,True,0.2821963131427765,0.5387075599849798
interaction,exponential,0.5,77,442,x_18*x_24*,PRODUCT,True,0.28081023693084717,0.5409733106275977
interaction,exponential,0.5,78,304,x_10*x_18*,PRODUCT,True,0.2787652909755707,0.5443160832489078
interaction,exponential,0.5,79,28,x_28,LINEAR,False,0.2772408425807953,0.5468080240962964
interaction,exponential,0.5,80,448,x_18*x_30*,PRODUCT,True,0.2757512032985687,0.5492430641986553
interaction,exponential,0.5,81,136,x_3*x_18*,PRODUCT,True,0.27403125166893005,0.5520545845729219
interaction,exponential,0.5,82,108,x_2*x_18*,PRODUCT,True,0.272394061088562,0.5547308195285695
interaction,exponential,0.5,83,439,x_18*x_21*,PRODUCT,True,0.2704342007637024,0.5579345068527399
interaction,exponential,0.5,84,359,x_13*x_16*,PRODUCT,True,0.2686007022857666,0.5609316366778305
interaction,exponential,0.5,85,238,x_7*x_18*,PRODUCT,True,0.2662932574748993,0.564703503273644
interaction,exponential,0.5,86,18,x_18,LINEAR,False,0.2641634941101074,0.5681849227445723
interaction,exponential,0.5,87,499,x_23*x_31*,PRODUCT,True,0.2626318633556366,0.5706886042422623
interaction,exponential,0.5,88,241,x_7*x_21*,PRODUCT,True,0.2611149251461029,0.5731682685590451
interaction,exponential,0.5,89,230,x_7*x_10*,PRODUCT,True,0.25923940539360046,0.576234088495858
interaction,exponential,0.5,90,21,x_21,LINEAR,False,0.25734543800354004,0.5793300638788809
interaction,exponential,0.5,91,183,x_5*x_12*,PRODUCT,True,0.25578388571739197,0.5818826566334284
interaction,exponential,0.5,92,199,x_5*x_28*,PRODUCT,True,0.2511717975139618,0.5894218104842741
interaction,exponential,0.5,93,382,x_14*x_22*,PRODUCT,True,0.24941104650497437,0.59230002359822
interaction,exponential,0.5,94,22,x_22,LINEAR,False,0.247219055891037,0.5958831628941668
interaction,exponential,0.5,95,489,x_22*x_29*,PRODUCT,True,0.24502554535865784,0.5994687867260695
interaction,exponential,0.5,96,459,x_19*x_29*,PRODUCT,True,0.24275250732898712,0.603184410248136
interaction,exponential,0.5,97,19,x_19,LINEAR,False,0.23994529247283936,0.6077732263677273
interaction,exponential,0.5,98,202,x_5*x_31*,PRODUCT,True,0.23803330957889557,0.6108986508092864
interaction,exponential,0.5,99,181,x_5*x_10*,PRODUCT,True,0.23511072993278503,0.6156760480795707
interaction,exponential,0.5,100,179,x_5*x_8*,PRODUCT,True,0.23292092978954315,0.6192556067207574
interaction,exponential,0.5,101,196,x_5*x_25*,PRODUCT,True,0.23013268411159515,0.6238134148572911
interaction,exponential,0.5,102,121,x_2*x_31*,PRODUCT,True,0.22793777287006378,0.6274013283595846
interaction,exponential,0.5,103,112,x_2*x_22*,PRODUCT,True,0.2259119153022766,0.630712898132272
interaction,exponential,0.5,104,473,x_21*x_22*,PRODUCT,True,0.223776713013649,0.6342032083446112
interaction,exponential,0.5,105,2,x_2,LINEAR,False,0.22170065343379974,0.6375968408784306
interaction,exponential,0.5,106,221,x_6*x_25*,PRODUCT,True,0.2196759283542633,0.6409065594282488
interaction,exponential,0.5,107,212,x_6*x_16*,PRODUCT,True,0.2173844277858734,0.6446523627547209
interaction,exponential,0.5,108,187,x_5*x_16*,PRODUCT,True,0.2152574360370636,0.6481292516012591
interaction,exponential,0.5,109,103,x_2*x_13*,PRODUCT,True,0.21337710320949554,0.6512029392352657
interaction,exponential,0.5,110,184,x_5*x_13*,PRODUCT,True,0.21033862233161926,0.656169794551286
interaction,exponential,0.5,111,319,x_11*x_13*,PRODUCT,True,0.20842130482196808,0.6593039392268865
interaction,exponential,0.5,112,13,x_13,LINEAR,False,0.20574776828289032,0.6636742379733358
interaction,exponential,0.5,113,365,x_13*x_22*,PRODUCT,True,0.2033890187740326,0.6675299698367592
interaction,exponential,0.5,114,491,x_22*x_31*,PRODUCT,True,0.20090466737747192,0.6715910169312843
interaction,exponential,0.5,115,31,x_31,LINEAR,False,0.19835573434829712,0.6757576324457402
interaction,exponential,0.5,116,131,x_3*x_13*,PRODUCT,True,0.1959962397813797,0.6796145822189459
interaction,exponential,0.5,117,154,x_4*x_9*,PRODUCT,True,0.19391050934791565,0.6830240232217397
interaction,exponential,0.5,118,286,x_9*x_21*,PRODUCT,True,0.1897849589586258,0.6897678576265414
interaction,exponential,0.5,119,279,x_9*x_14*,PRODUCT,True,0.1871989369392395,0.6939951006899605
interaction,exponential,0.5,120,281,x_9*x_16*,PRODUCT,True,0.18401901423931122,0.6991931639990545
interaction,chi2,0.5,1,267,x_8*x_24*,PRODUCT,True,0.551524817943573,0.09323942325915767
interaction,chi2,0.5,2,471,x_20*x_30*,PRODUCT,True,0.5252607464790344,0.13642011760677678
interaction,chi2,0.5,3,288,x_9*x_23*,PRODUCT,True,0.5100900530815125,0.16136221676015144
interaction,chi2,0.5,4,365,x_13*x_22*,PRODUCT,True,0.5001542568206787,0.1776976345958269
interaction,chi2,0.5,5,207,x_6*x_11*,PRODUCT,True,0.49389296770095825,0.18799180441126348
interaction,chi2,0.5,6,106,x_2*x_16*,PRODUCT,True,0.48907843232154846,0.1959073700129178
interaction,chi2,0.5,7,391,x_14*x_31*,PRODUCT,True,0.48379138112068176,0.20459979769737197
interaction,chi2,0.5,8,31,x_31,LINEAR,False,0.47780510783195496,0.21444181467142875
interaction,chi2,0.5,9,14,x_14,LINEAR,False,0.47037506103515625,0.22665753606688177
interaction,chi2,0.5,10,279,x_9*x_14*,PRODUCT,True,0.46583202481269836,0.23412673058217176
interaction,chi2,0.5,11,431,x_17*x_26*,PRODUCT,True,0.4622233808040619,0.24005969319068013
interaction,chi2,0.5,12,386,x_14*x_26*,PRODUCT,True,0.4583339989185333,0.2464542162419494
interaction,chi2,0.5,13,303,x_10*x_17*,PRODUCT,True,0.4542056620121002,0.2532416046467279
interaction,chi2,0.5,14,444,x_18*x_26*,PRODUCT,True,0.4504382312297821,0.2594356281935622
interaction,chi2,0.5,15,10,x_10,LINEAR,False,0.44731536507606506,0.26456992464315304
interaction,chi2,0.5,16,305,x_10*x_19*,PRODUCT,True,0.4431884288787842,0.2713550101455101
interaction,chi2,0.5,17,19,x_19,LINEAR,False,0.43998703360557556,0.27661841612447197
interaction,chi2,0.5,18,150,x_4*x_5*,PRODUCT,True,0.4375975728034973,0.2805469226657928
interaction,chi2,0.5,19,181,x_5*x_10*,PRODUCT,True,0.43444716930389404,0.28572649319703025
interaction,chi2,0.5,20,295,x_9*x_30*,PRODUCT,True,0.4322887361049652,0.2892751678325886
interaction,chi2,0.5,21,429,x_17*x_24*,PRODUCT,True,0.43040019273757935,0.29238011726967106
interaction,chi2,0.5,22,377,x_14*x_17*,PRODUCT,True,0.4280930757522583,0.29617324254736677
interaction,chi2,0.5,23,393,x_15*x_17*,PRODUCT,True,0.4261612892150879,0.2993492879719701
interaction,chi2,0.5,24,406,x_15*x_30*,PRODUCT,True,0.4238399863243103,0.3031657362614231
interaction,chi2,0.5,25,482,x_21*x_31*,PRODUCT,True,0.4218486249446869,0.30643972853582246
interaction,chi2,0.5,26,264,x_8*x_21*,PRODUCT,True,0.41979703307151794,0.30981274561434285
interaction,chi2,0.5,27,257,x_8*x_14*,PRODUCT,True,0.41763991117477417,0.31335926434125133
interaction,chi2,0.5,28,202,x_5*x_31*,PRODUCT,True,0.4156639873981476,0.3166078756910912
interaction,chi2,0.5,29,331,x_11*x_25*,PRODUCT,True,0.41382506489753723,0.3196312435849468
interaction,chi2,0.5,30,199,x_5*x_28*,PRODUCT,True,0.4120020866394043,0.3226283975895373
interaction,chi2,0.5,31,179,x_5*x_8*,PRODUCT,True,0.4102858603000641,0.32545004103086145
interaction,chi2,0.5,32,28,x_28,LINEAR,False,0.4082954525947571,0.32872246537169725
interaction,chi2,0.5,33,446,x_18*x_28*,PRODUCT,True,0.4065496623516083,0.33159271475349045
interaction,chi2,0.5,34,441,x_18*x_23*,PRODUCT,True,0.40496888756752014,0.334191662630871
interaction,chi2,0.5,35,499,x_23*x_31*,PRODUCT,True,0.4033426344394684,0.33686538134006183
interaction,chi2,0.5,36,46,x_0*x_15*,PRODUCT,True,0.4018414318561554,0.33933350476073626
interaction,chi2,0.5,37,459,x_19*x_29*,PRODUCT,True,0.40039145946502686,0.3417174007502954
interaction,chi2,0.5,38,515,x_26*x_29*,PRODUCT,True,0.39840638637542725,0.3449810544627603
interaction,chi2,0.5,39,458,x_19*x_28*,PRODUCT,True,0.3965604305267334,0.34801598586664684
interaction,chi2,0.5,40,118,x_2*x_28*,PRODUCT,True,0.394830584526062,0.350860021359175
interaction,chi2,0.5,41,112,x_2*x_22*,PRODUCT,True,0.3930654525756836,0.3537620703935533
interaction,chi2,0.5,42,491,x_22*x_31*,PRODUCT,True,0.3912161588668823,0.3568024895649122
interaction,chi2,0.5,43,57,x_0*x_26*,PRODUCT,True,0.3895745873451233,0.35950139320696706
interaction,chi2,0.5,44,211,x_6*x_15*,PRODUCT,True,0.38807666301727295,0.36196412685601687
interaction,chi2,0.5,45,37,x_0*x_6*,PRODUCT,True,0.3860245943069458,0.36533792790131897
interaction,chi2,0.5,46,422,x_16*x_31*,PRODUCT,True,0.3846149444580078,0.36765552969989557
interaction,chi2,0.5,47,341,x_12*x_16*,PRODUCT,True,0.38283771276474,0.37057747189136103
interaction,chi2,0.5,48,356,x_12*x_31*,PRODUCT,True,0.38032469153404236,0.37470912382500526
interaction,chi2,0.5,49,121,x_2*x_31*,PRODUCT,True,0.3785126209259033,0.37768834458946304
interaction,chi2,0.5,50,208,x_6*x_12*,PRODUCT,True,0.37676772475242615,0.3805571240335405
interaction,chi2,0.5,51,108,x_2*x_18*,PRODUCT,True,0.3751538097858429,0.38321055760225325
interaction,chi2,0.5,52,49,x_0*x_18*,PRODUCT,True,0.3731352984905243,0.38652918698528904
interaction,chi2,0.5,53,73,x_1*x_12*,PRODUCT,True,0.37161022424697876,0.3890365577429753
interaction,chi2,0.5,54,71,x_1*x_10*,PRODUCT,True,0.3698218762874603,0.39197677616004056
interaction,chi2,0.5,55,84,x_1*x_23*,PRODUCT,True,0.36807429790496826,0.39484996541726536
interaction,chi2,0.5,56,350,x_12*x_25*,PRODUCT,True,0.36645272374153137,0.3975159914524102
interaction,chi2,0.5,57,221,x_6*x_25*,PRODUCT,True,0.3641131818294525,0.4013624264712656
interaction,chi2,0.5,58,183,x_5*x_12*,PRODUCT,True,0.36241021752357483,0.40416226583647197
interaction,chi2,0.5,59,184,x_5*x_13*,PRODUCT,True,0.36035647988319397,0.40753881076551024
interaction,chi2,0.5,60,209,x_6*x_13*,PRODUCT,True,0.3583669364452362,0.41080981416655415
interaction,chi2,0.5,61,215,x_6*x_19*,PRODUCT,True,0.35654354095458984,0.4138076541420787
interaction,chi2,0.5,62,11,x_11,LINEAR,False,0.354875773191452,0.4165496269592065
interaction,chi2,0.5,63,332,x_11*x_26*,PRODUCT,True,0.3530671298503876,0.41952321296242034
interaction,chi2,0.5,64,382,x_14*x_22*,PRODUCT,True,0.3515259325504303,0.42205709159691485
interaction,chi2,0.5,65,339,x_12*x_14*,PRODUCT,True,0.349808007478714,0.42488152791989897
interaction,chi2,0.5,66,196,x_5*x_25*,PRODUCT,True,0.34803199768066406,0.4278014611964862
interaction,chi2,0.5,67,466,x_20*x_25*,PRODUCT,True,0.34636709094047546,0.43053873021292344
interaction,chi2,0.5,68,462,x_20*x_21*,PRODUCT,True,0.34391045570373535,0.4345776780746246
interaction,chi2,0.5,69,286,x_9*x_21*,PRODUCT,True,0.3418141305446625,0.4380242410368588
interaction,chi2,0.5,70,290,x_9*x_25*,PRODUCT,True,0.3398417532444,0.44126702163375936
interaction,chi2,0.5,71,306,x_10*x_20*,PRODUCT,True,0.3379260003566742,0.4444167061753259
interaction,chi2,0.5,72,416,x_16*x_25*,PRODUCT,True,0.33617451786994934,0.4472963141605764
interaction,chi2,0.5,73,77,x_1*x_16*,PRODUCT,True,0.33399245142936707,0.4508838441497557
interaction,chi2,0.5,74,187,x_5*x_16*,PRODUCT,True,0.3322271704673767,0.4537861381737533
interaction,chi2,0.5,75,212,x_6*x_16*,PRODUCT,True,0.3303150236606598,0.45692989396653283
interaction,chi2,0.5,76,26,x_26,LINEAR,False,0.328498512506485,0.45991641542164574
interaction,chi2,0.5,77,473,x_21*x_22*,PRODUCT,True,0.32676100730895996,0.4627730433806059
interaction,chi2,0.5,78,217,x_6*x_21*,PRODUCT,True,0.32448482513427734,0.466515308813335
interaction,chi2,0.5,79,180,x_5*x_9*,PRODUCT,True,0.32267674803733826,0.4694879638559955
interaction,chi2,0.5,80,23,x_23,LINEAR,False,0.3207430839538574,0.47266709614980196
interaction,chi2,0.5,81,399,x_15*x_23*,PRODUCT,True,0.31848129630088806,0.47638569558530663
interaction,chi2,0.5,82,91,x_1*x_30*,PRODUCT,True,0.3165074586868286,0.47963087708047636
interaction,chi2,0.5,83,281,x_9*x_16*,PRODUCT,True,0.314597487449646,0.4827710560248141
interaction,chi2,0.5,84,12,x_12,LINEAR,False,0.31262925267219543,0.48600702591029815
interaction,chi2,0.5,85,355,x_12*x_30*,PRODUCT,True,0.310101717710495,0.4901625398328622
interaction,chi2,0.5,86,24,x_24,LINEAR,False,0.30812859535217285,0.4934065453778593
interaction,chi2,0.5,87,503,x_24*x_28*,PRODUCT,True,0.30412423610687256,0.4999901024193803
interaction,chi2,0.5,88,114,x_2*x_24*,PRODUCT,True,0.3013042211532593,0.5046264819667061
interaction,chi2,0.5,89,271,x_8*x_28*,PRODUCT,True,0.298738032579422,0.5088455461965166
